gesture@kua1968m	@kua1968m	1110.727	1114.307	поднимает правую руку и покачивает ей
gesture@kua1968m	@kua1968m	1114.616	1116.406	машет рукой в сторону
gesture@kua1968m	@kua1968m	1117.017	1118.832	поднимает и опускает руки
gesture@kua1968m	@kua1968m	1118.924	1121.839	делает круговые движения кистью
gesture@kua1968m	@kua1968m	1123.541	1124.887	отодвигает руки от себя
gesture@kua1968m	@kua1968m	1127.813	1128.221	коротко встряхивает правой рукой
gesture@kua1968m	@kua1968m	1129.357	1131.332	коротко приподнимает и опускает руки два раза
gesture@kua1968m	@kua1968m	1131.744	1132.559	приподнимает руку
gesture@kua1968m	@kua1968m	1132.961	1133.837	взмахивает рукой
gestMeaning@kua1968m	@kua1968m	736.096	736.545	жест внутреннего состояния (задуматься)
gestMeaning@kua1968m	@kua1968m	738.041	738.948	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	740.082	740.365	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	767.902	768.647	речевое действие (подтверждение)
gestMeaning@kua1968m	@kua1968m	781.67	783.198	изобразительный жест (играть на гитаре)
gestMeaning@kua1968m	@kua1968m	783.898	786.832	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	788.924	802.16	риторический жест(подчеркивать ритм фразы)
gestMeaning@kua1968m	@kua1968m	803.086	810.258	изобразительный жест (собрать группу)
gestMeaning@kua1968m	@kua1968m	811.789	815.345	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	815.345	817.086	дейктический жест (самоидентификация)
gestMeaning@kua1968m	@kua1968m	817.11	819.122	изобразительный жест (вести)
gestMeaning@kua1968m	@kua1968m	819.134	822.357	изобразительный жест (поставить)
gestMeaning@kua1968m	@kua1968m	822.358	827.962	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	828.678	833.444	поисковый жест (поиск слова)
gestMeaning@kua1968m	@kua1968m	833.444	839.357	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	840.776	844.147	дейктический жест (общеуказательный)
gestMeaning@kua1968m	@kua1968m	844.159	847.098	дейктический жест (общеуказательный)
gestMeaning@kua1968m	@kua1968m	849.16	852.999	дейктический жест (общеуказательный)
gestMeaning@kua1968m	@kua1968m	853.024	854.925	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	856.431	860.974	поисковый жест (поиск слова)
gestMeaning@kua1968m	@kua1968m	861.95	865.012	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	865.567	877.814	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	881.863	882.9	жест внутреннего состояния (пренебрежение)
gestMeaning@kua1968m	@kua1968m	883.085	884.702	поисковый жест (поиск слова)
gestMeaning@kua1968m	@kua1968m	884.801	886.307	речевое действие
gestMeaning@kua1968m	@kua1968m	886.406	886.974	речевое действие (отрицание)
gestMeaning@kua1968m	@kua1968m	887.147	887.912	речевое действие (возражение)
gestMeaning@kua1968m	@kua1968m	888.086	888.975	речевое действие (отрицание)
gestMeaning@kua1968m	@kua1968m	889.073	890.727	дейктический жест (общеуказательный)
gestMeaning@kua1968m	@kua1968m	893.838	894.653	речевое действие (возражение)
gestMeaning@kua1968m	@kua1968m	894.715	898.74	изобразительный жест (сравнение)
gestMeaning@kua1968m	@kua1968m	898.752	903.27	поисковый жест (поиск слова)
gestMeaning@kua1968m	@kua1968m	903.579	904.369	поисковый жест (поиск слова)
gestMeaning@kua1968m	@kua1968m	905.185	907.308	жест внутреннего состояния (ясно без слов)
gestMeaning@kua1968m	@kua1968m	907.327	909.265	речевое действие (сравнение)
gestMeaning@kua1968m	@kua1968m	917.709	918.585	речевое действие (подтверждение)
gestMeaning@kua1968m	@kua1968m	925.443	930.628	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	933.839	936.703	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	936.727	944.875	дейктический жест (общеуказательный)
gestMeaning@kua1968m	@kua1968m	944.913	949.9	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	951.363	952.647	изобразительный жест (игра на гитаре)
gestMeaning@kua1968m	@kua1968m	952.727	955.801	изобразительный жест (постукивать)
gestMeaning@kua1968m	@kua1968m	955.949	956.974	поддержка собственной коммуникации
